,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
1231.815,0.35221557730453495,4.385009353642762,-9.516268497932074,-3.1649922370727945,-0.47917711406923974,4.60896597337739,55.04597462726421,101.11642140253292,-122.07810335397996,0.26130718,0.96347713,-0.015330919,0.056527298
1231.815,0.43635585986036485,4.400184605724206,-9.393175710083888,-3.278527042977527,0.2067941563090215,5.251661883143512,54.953998864831874,101.11874475106646,-121.69777446146864,0.25948277,0.9640617,-0.014825617,0.05508192
1231.965,0.5360192091552793,4.407673259182994,-9.244591522325775,-3.361331044408148,0.8320300672061867,5.814828425836012,54.78552136451581,101.10683001376545,-121.31263918808307,0.25788724,0.96455985,-0.014423876,0.053948734
1231.965,0.6311603735365829,4.409878822545073,-9.09069540194773,-3.4318648648524337,1.2374400429088697,6.273243110339126,54.559168651281134,101.0913469521352,-120.92691304834891,0.2565084,0.9649791,-0.014115198,0.053101066
1231.965,0.7028924691511265,4.4095668931262715,-8.949862640764017,-3.5042756441063445,1.2771252347771709,6.60154731500102,54.27516042511594,101.07853233809331,-120.55569868816485,0.25532344,0.9653315,-0.01387664,0.052465048
1231.965,0.7391510178791209,4.408836869587172,-8.835021110966688,-3.5844747616722032,0.8686888065557605,6.775173752770354,53.92587179505257,101.06499874872955,-120.22185506609999,0.25430182,0.96563256,-0.013677636,0.051936597
1231.965,0.7388335302578625,4.408198211615216,-8.752104169504827,-3.6690850753662043,0.032631939660124,6.771997094372049,53.514636400617114,101.03456322021563,-119.9508067009177,0.25340813,0.96589816,-0.013487796,0.051410496
1231.965,0.7129569620114596,4.406062811672548,-8.700653380236528,-3.74733408422847,-1.0945145573566133,6.574074333972188,53.07312321010499,100.95837632514628,-119.76577385086638,0.25260457,0.9661432,-0.013285426,0.05081311
1232.115,0.6822100291927057,4.398904614719909,-8.67587819435407,-3.805104779514036,-2.280955059896955,6.169264301784352,52.66777980360748,100.79939666352095,-119.68481004083586,0.2518513,0.9663786,-0.013063913,0.050127536
1232.115,0.671381411507127,4.3821747236904836,-8.671111970977236,-3.8297604664066056,-3.2508736342785776,5.552928297510231,52.390108529129044,100.52134799026939,-119.71956112083527,0.2511072,0.9666125,-0.012833877,0.049402747
