,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
246273,0.948118,4.108513,-9.270491,-0.0130078263473053,-0.0021444910179641,0.011137131736527,5.074446870296635,-11.730231402366098,-157.2862571820109,0.30655032,0.94775134,-0.027169986,0.08400053
246273,0.948118,4.108513,-9.270491,-0.0130078263473053,-0.0021444910179641,0.011137131736527,5.074446870296635,-11.730231402366098,-157.2862571820109,0.30209357,0.9493475,-0.026223144,0.082407825
246273,0.948118,4.108513,-9.270491,-0.0130078263473053,-0.0021444910179641,0.011137131736527,5.074446870296635,-11.730231402366098,-157.2862571820109,0.2978388,0.9508468,-0.025332795,0.080874644
246273,0.948118,4.108513,-9.270491,-0.0130078263473053,-0.0021444910179641,0.011137131736527,5.074446870296635,-11.730231402366098,-157.2862571820109,0.29377708,0.95225555,-0.024495328,0.0793997
246333,0.593771,4.142032,-9.265702,-0.0215308263473053,-0.0404954910179641,0.004746131736527,0.08718302498095223,-15.200183025465469,-160.81835597312596,0.28997812,0.9536229,-0.023484325,0.077230625
246333,0.593771,4.142032,-9.265702,-0.0215308263473053,-0.0404954910179641,0.004746131736527,0.08718302498095223,-15.200183025465469,-160.81835597312596,0.28635192,0.954907,-0.022535423,0.0751496
246333,0.593771,4.142032,-9.265702,-0.0215308263473053,-0.0404954910179641,0.004746131736527,0.08718302498095223,-15.200183025465469,-160.81835597312596,0.2828907,0.95611346,-0.021644445,0.073153846
246333,0.593771,4.142032,-9.265702,-0.0215308263473053,-0.0404954910179641,0.004746131736527,0.08718302498095223,-15.200183025465469,-160.81835597312596,0.2795871,0.9572476,-0.02080752,0.07124059
246333,0.593771,4.142032,-9.265702,-0.0215308263473053,-0.0404954910179641,0.004746131736527,0.08718302498095223,-15.200183025465469,-160.81835597312596,0.27643383,0.9583143,-0.02002103,0.06940699
246333,0.593771,4.142032,-9.265702,-0.0215308263473053,-0.0404954910179641,0.004746131736527,0.08718302498095223,-15.200183025465469,-160.81835597312596,0.2734241,0.959318,-0.019281626,0.06765025
246363,0.296886,4.338359,-9.643991,-0.0502928263473054,-0.0202544910179641,0.060140131736527,3.0933074848635234,-16.067322390060667,-158.7883814078881,0.2706119,0.9602936,-0.018407015,0.06531914
246363,0.296886,4.338359,-9.643991,-0.0502928263473054,-0.0202544910179641,0.060140131736527,3.0933074848635234,-16.067322390060667,-158.7883814078881,0.26792735,0.9612105,-0.017585067,0.063087806
246363,0.296886,4.338359,-9.643991,-0.0502928263473054,-0.0202544910179641,0.060140131736527,3.0933074848635234,-16.067322390060667,-158.7883814078881,0.26536462,0.96207273,-0.016812252,0.06095239
246363,0.296886,4.338359,-9.643991,-0.0502928263473054,-0.0202544910179641,0.060140131736527,3.0933074848635234,-16.067322390060667,-158.7883814078881,0.26291803,0.9628838,-0.01608529,0.058909107
246363,0.296886,4.338359,-9.643991,-0.0502928263473054,-0.0202544910179641,0.060140131736527,3.0933074848635234,-16.067322390060667,-158.7883814078881,0.2605823,0.9636471,-0.015401154,0.056954283
246363,0.296886,4.338359,-9.643991,-0.0502928263473054,-0.0202544910179641,0.060140131736527,3.0933074848635234,-16.067322390060667,-158.7883814078881,0.25835234,0.9643661,-0.0147570195,0.055084337
246393,0.689541,4.434129,-8.887412,-0.0630768263473054,0.0191605089820359,0.122992131736527,1.6990790867867596,-15.073198705523133,-154.0981654244185,0.25706968,0.9647663,-0.014430392,0.054156348
246393,0.689541,4.434129,-8.887412,-0.0630768263473054,0.0191605089820359,0.122992131736527,1.6990790867867596,-15.073198705523133,-154.0981654244185,0.25584552,0.9651456,-0.014120998,0.053269718
246393,0.689541,4.434129,-8.887412,-0.0630768263473054,0.0191605089820359,0.122992131736527,1.6990790867867596,-15.073198705523133,-154.0981654244185,0.25467715,0.96550524,-0.0138278315,0.05242262
246393,0.689541,4.434129,-8.887412,-0.0630768263473054,0.0191605089820359,0.122992131736527,1.6990790867867596,-15.073198705523133,-154.0981654244185,0.2535619,0.96584624,-0.013549944,0.05161328
246393,0.689541,4.434129,-8.887412,-0.0630768263473054,0.0191605089820359,0.122992131736527,1.6990790867867596,-15.073198705523133,-154.0981654244185,0.25249735,0.9661697,-0.013286451,0.05084001
246393,0.689541,4.434129,-8.887412,-0.0630768263473054,0.0191605089820359,0.122992131736527,1.6990790867867596,-15.073198705523133,-154.0981654244185,0.2514811,0.9664767,-0.013036534,0.050101206
