,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
1773726885263,-1.0474582,3.054139,9.0646105,0.070858285,0.017103724,-0.09773556,83.325005,42.300003,-452.475,,,,
1773726885268,-1.0450653,3.0254252,9.090932,0.06474981,0.025655584,-0.087962,83.175,42.300003,-452.17502,,,,
1773726885273,-1.076172,3.0349965,9.141181,0.058641337,0.04031592,-0.07574506,83.175,42.300003,-452.17502,,,,
1773726885278,-1.0426725,3.015854,9.184252,0.057419643,0.043981,-0.067193195,83.25,42.300003,-452.25003,,,,
1773726885283,-1.0402796,3.0230322,9.229715,0.061084725,0.0452027,-0.06474981,83.25,42.300003,-452.25003,,,,
1773726885288,-1.0139586,3.0014968,9.270393,0.0659715,0.0452027,-0.06230642,83.475006,42.0,-452.17502,,,,
1773726885293,-1.049851,3.0373893,9.301499,0.07207998,0.03787253,-0.061084725,83.475006,42.0,-452.17502,,,,
1773726885298,-1.0283155,3.068496,9.263215,0.07574506,0.029320668,-0.061084725,83.850006,41.850002,-452.475,,,,
1773726885303,-1.0546366,3.1163523,9.222537,0.08185353,0.02443389,-0.058641337,83.625,42.075,-452.325,,,,
1773726885308,-1.0426725,3.135495,9.165109,0.08185353,0.0219905,-0.04886778,83.625,42.075,-452.325,,,,
1773726885313,-1.0235299,3.1857443,9.181859,0.076966755,0.01343864,-0.041537613,84.225006,41.25,-450.37503,,,,
1773726885318,-1.035494,3.2192438,9.134003,0.06963659,0.004886778,-0.03787253,84.225006,41.25,-450.37503,,,,
1773726885323,-1.0331012,3.2455647,9.076574,0.0659715,0.002443389,-0.031764057,84.225006,41.25,-450.37503,,,,
1773726885328,-1.0019945,3.243172,9.028718,0.050089475,0.0012216945,-0.017103724,84.225006,41.25,-450.37503,,,,
1773726885333,-1.0019945,3.2671003,9.016754,0.03787253,0.002443389,-0.007330167,84.675,40.875,-448.80002,,,,
1773726885338,-0.99003035,3.216851,8.995218,0.025655584,0.0,0.0,84.675,40.875,-448.80002,,,,
1773726885343,-1.0019945,3.2192438,9.028718,0.015882028,0.0,0.009773556,86.025,39.075,-447.15002,,,,
1773726885348,-0.97806627,3.1929228,9.074182,0.007330167,-0.0012216945,0.017103724,86.025,39.075,-447.15002,,,,
1773726885353,-0.95653087,3.1498518,9.100503,0.0012216945,0.0,0.02443389,87.3,40.2,-447.975,,,,
1773726885358,-0.93978107,3.109174,9.122038,0.0,0.0012216945,0.029320668,87.3,40.2,-447.975,,,,
1773726885363,-0.9421739,3.039782,9.126823,-0.002443389,0.002443389,0.030542362,83.925,41.775,-452.25003,,,,
1773726885368,-0.91585284,2.9751759,9.165109,0.0012216945,0.0036650836,0.029320668,83.925,41.775,-452.25003,,,,
1773726885373,-0.927817,2.9512477,9.165109,0.004886778,0.007330167,0.02687728,83.325005,41.25,-451.725,,,,
1773726885378,-0.91346,2.9512477,9.155538,0.0061084726,0.008551862,0.025655584,83.325005,41.25,-451.725,,,,
1773726885383,-0.92303133,2.9249265,9.15793,0.009773556,0.01099525,0.020768806,82.65,41.100002,-451.50003,,,,
1773726885388,-0.95653087,2.9799614,9.165109,0.01343864,0.015882028,0.018325418,82.65,41.100002,-451.50003,,,,
1773726885393,-0.96849495,2.9799614,9.160323,0.015882028,0.019547112,0.018325418,83.325005,41.550003,-451.65002,,,,
1773726885398,-0.9613165,2.9967113,9.148359,0.018325418,0.018325418,0.019547112,83.325005,41.550003,-451.65002,,,,
1773726885403,-0.9876375,3.0421748,9.179466,0.018325418,0.017103724,0.019547112,82.5,41.7,-452.25003,,,,
1773726885408,-0.97567344,3.0900314,9.167501,0.015882028,0.012216945,0.0219905,83.475006,42.525,-453.52502,,,,
1773726885413,-0.96849495,3.1307094,9.131609,0.012216945,0.007330167,0.02687728,83.475006,42.525,-453.52502,,,,
1773726885418,-0.93738824,3.1450663,9.117252,0.004886778,0.0012216945,0.03298575,83.55,41.850002,-453.225,,,,
1773726885423,-0.927817,3.1426735,9.086145,-0.0036650836,-0.0012216945,0.03787253,83.55,41.850002,-453.225,,,,
1773726885428,-0.9349955,3.1713872,9.052647,-0.01343864,-0.002443389,0.042759307,84.525,41.475002,-453.00003,,,,
1773726885433,-0.8775677,3.1498518,9.045467,-0.025655584,-0.0012216945,0.050089475,84.525,41.475002,-453.00003,,,,
1773726885438,-0.85124665,3.1331022,9.062218,-0.031764057,-0.0012216945,0.05375456,83.55,42.300003,-452.325,,,,
1773726885443,-0.8392825,3.1115668,9.110074,-0.035429142,0.0012216945,0.057419643,83.55,42.300003,-452.325,,,,
1773726885448,-0.8225328,3.1115668,9.162716,-0.036650836,0.0036650836,0.058641337,83.475006,42.300003,-453.00003,,,,
1773726885453,-0.7962117,3.0373893,9.162716,-0.03420745,0.0061084726,0.05619795,83.475006,42.300003,-453.00003,,,,
1773726885458,-0.7962117,3.0613174,9.162716,-0.031764057,0.0061084726,0.054976255,83.175,41.775,-451.50003,,,,
1773726885463,-0.7890333,3.0613174,9.19143,-0.029320668,0.008551862,0.052532863,83.175,41.775,-451.50003,,,,
1773726885468,-0.79142606,3.0661032,9.189037,-0.02687728,0.01099525,0.050089475,83.475006,41.7,-451.80002,,,,
1773726885473,-0.7938189,3.0661032,9.179466,-0.02687728,0.007330167,0.0452027,83.475006,41.7,-451.80002,,,,
1773726885478,-0.78664047,3.0996027,9.205787,-0.028098974,0.0061084726,0.046424393,83.25,42.075,-452.77502,,,,
1773726885483,-0.7962117,3.1187453,9.186645,-0.029320668,-0.002443389,0.043981,83.25,42.075,-452.77502,,,,
1773726885488,-0.79142606,3.121138,9.210572,-0.03420745,-0.0036650836,0.043981,83.55,42.300003,-451.95,,,,
1773726885493,-0.77706915,3.1307094,9.184252,-0.036650836,-0.0012216945,0.047646087,83.55,42.300003,-451.95,,,,
1773726885498,-0.7746763,3.1331022,9.229715,-0.04031592,-0.0012216945,0.05131117,83.475006,42.75,-453.00003,,,,
1773726885503,-0.7220342,3.0972097,9.291928,-0.04031592,0.002443389,0.057419643,83.475006,41.550003,-451.80002,,,,
1773726885508,-0.71246296,3.0254252,9.315857,-0.03787253,0.0061084726,0.057419643,83.475006,41.550003,-451.80002,,,,
1773726885513,-0.71007013,2.9679973,9.349357,-0.035429142,0.007330167,0.058641337,83.175,42.600002,-452.7,,,,
1773726885518,-0.67417777,2.960819,9.392427,-0.031764057,0.009773556,0.054976255,83.175,42.600002,-452.7,,,,
1773726885523,-0.657428,2.8842485,9.430713,-0.028098974,0.008551862,0.052532863,83.175,41.4,-451.95,,,,
1773726885528,-0.6478567,2.8483562,9.512068,-0.023212196,0.0061084726,0.04886778,83.175,41.4,-451.95,,,,
1773726885533,-0.6358926,2.810071,9.54796,-0.014660334,0.0012216945,0.04031592,82.950005,41.4,-452.17502,,,,
1773726885538,-0.59760743,2.7861428,9.569496,-0.0012216945,-0.007330167,0.02443389,82.950005,41.4,-452.17502,,,,
1773726885543,-0.5665008,2.7909286,9.588638,0.012216945,-0.017103724,0.012216945,82.950005,41.4,-452.17502,,,,
1773726885548,-0.58564335,2.7789643,9.557532,0.0219905,-0.025655584,0.0012216945,82.950005,41.4,-452.17502,,,,
1773726885553,-0.5952146,2.8292136,9.445069,0.028098974,-0.03420745,-0.009773556,82.725006,42.225002,-452.92502,,,,
1773726885558,-0.6023931,2.8890343,9.418748,0.03298575,-0.039094225,-0.014660334,82.725006,42.225002,-452.92502,,,,
1773726885563,-0.6789634,2.9656045,8.653045,0.02687728,-0.036650836,-0.018325418,82.350006,42.225002,-452.02502,,,,
1773726885568,-0.8129615,3.202494,7.198209,-0.047646087,0.0036650836,-0.009773556,82.350006,42.225002,-452.02502,,,,
1773726885573,-0.6334998,3.4896326,8.485547,-0.14171657,0.0061084726,0.008551862,82.200005,42.825,-453.90002,,,,
1773726885578,-0.6239285,3.4010983,9.019147,-0.17348062,-0.039094225,0.012216945,82.200005,42.825,-453.90002,,,,
1773726885583,-0.8392825,3.2383864,8.593225,-0.1783674,-0.0659715,0.007330167,83.55,41.775,-451.80002,,,,
1773726885588,-0.82013994,3.0828528,8.435298,-0.19180603,-0.04886778,0.008551862,83.55,41.775,-451.80002,,,,
1773726885593,-0.7004988,3.0780673,8.720044,-0.19180603,-0.041537613,0.007330167,83.850006,41.850002,-451.575,,,,
1773726885598,-0.6861419,3.0589247,9.02154,-0.16981554,-0.031764057,-0.002443389,83.850006,41.850002,-451.575,,,,
1773726885603,-0.7316055,2.8770702,9.339785,-0.13560809,-0.028098974,-0.012216945,83.475006,42.075,-452.55002,,,,
1773726885608,-0.75553375,2.7670002,9.569496,-0.09162709,-0.017103724,-0.020768806,83.475006,42.075,-452.55002,,,,
1773726885613,-0.8249256,2.7622147,9.744172,-0.046424393,-0.002443389,-0.028098974,82.950005,42.375,-452.40002,,,,
1773726885618,-0.9421739,2.812464,9.918848,-0.0012216945,0.009773556,-0.030542362,82.950005,42.375,-452.40002,,,,
1773726885623,-1.0666007,2.908177,10.043275,0.04031592,0.019547112,-0.02687728,82.65,42.300003,-452.77502,,,,
1773726885628,-1.1503495,2.9943185,10.0576315,0.07330167,0.018325418,-0.015882028,82.875,42.525,-452.25003,,,,
1773726885633,-1.1048858,3.0469606,9.827921,0.08429692,0.014660334,-0.0012216945,82.875,42.525,-452.25003,,,,
