,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
1773727375353,1.5918252,1.8242282,11.117652,-0.023212196,-0.17225893,0.30420193,117.75001,8.625,-443.1,,,,
1773727375358,1.8191434,1.745265,10.624731,-0.02687728,-0.17103723,0.25533417,117.75001,8.700001,-442.87503,,,,
1773727375363,1.9028922,1.7620147,10.198809,-0.03420745,-0.12461284,0.21379654,117.75001,8.700001,-442.87503,,,,
1773727375368,1.931606,1.8242282,9.847063,-0.0452027,-0.039094225,0.18569757,117.15,9.225,-443.62503,,,,
1773727375373,1.8047864,1.8361923,9.646067,-0.052532863,0.08063184,0.17225893,117.15,9.225,-443.62503,,,,
1773727375378,1.6277176,1.9055841,9.569496,-0.061084725,0.21868332,0.175924,116.775,8.775001,-442.80002,,,,
1773727375383,1.4123635,1.9390837,9.684352,-0.06963659,0.43247986,0.21501824,116.775,8.775001,-442.80002,,,,
1773727375388,1.218545,1.9103698,9.892527,-0.076966755,0.55342764,0.25166908,117.15,9.075001,-442.87503,,,,
1773727375393,0.8356933,1.8146569,10.249058,-0.08551861,0.6426113,0.2907633,117.15,9.075001,-442.87503,,,,
1773727375398,0.6873383,1.6615162,10.435698,-0.10017895,0.6951442,0.32619244,116.700005,9.375,-443.62503,,,,
1773727375403,0.5772685,1.4868401,10.464412,-0.12705623,0.7183564,0.3555131,116.700005,9.375,-443.62503,,,,
1773727375408,0.5246264,1.2978072,10.485947,-0.16615045,0.7146913,0.3738385,117.00001,9.150001,-443.92502,,,,
1773727375413,0.5198407,1.0968101,10.529017,-0.21257484,0.6804838,0.3787253,117.00001,9.150001,-443.92502,,,,
1773727375418,0.56769717,0.92931247,10.464412,-0.26877278,0.61206895,0.36773005,116.62501,9.150001,-443.325,,,,
1773727375423,0.62512493,0.7043872,10.241879,-0.3347443,0.52655035,0.33718768,117.600006,9.225,-442.65002,,,,
1773727375428,0.66101724,0.5392824,9.990633,-0.43492326,0.38605547,0.26266432,117.600006,9.225,-442.65002,,,,
1773727375433,0.71365935,0.37417763,9.696316,-0.47035238,0.34085277,0.23212196,116.775,9.825001,-443.40002,,,,
1773727375438,0.69212395,0.30957142,9.569496,-0.53388053,0.25166908,0.16737215,116.775,9.825001,-443.40002,,,,
1773727375443,0.6753742,0.2832504,9.445069,-0.5986303,0.098957255,0.06230642,116.775,9.825001,-443.40002,,,,
1773727375448,0.6203393,0.22821546,9.201001,-0.6242859,0.0036650836,-0.009773556,116.775,9.825001,-443.40002,,,,
1773727375453,0.5629115,0.24496523,8.904291,-0.6328378,-0.076966755,-0.07452337,116.100006,9.75,-444.225,,,,
1773727375458,0.5102694,0.34067813,8.550154,-0.61939913,-0.14782503,-0.1368298,116.100006,9.75,-444.225,,,,
1773727375463,0.4528417,0.38135612,8.22473,-0.5900785,-0.20524468,-0.19180603,116.175,10.8,-444.15002,,,,
1773727375468,0.39541394,0.4435695,7.8610206,-0.54121065,-0.2443389,-0.2443389,116.175,10.8,-444.15002,,,,
1773727375473,0.39780676,0.52253264,7.612167,-0.47768256,-0.2675511,-0.29198498,116.775,9.975,-443.1,,,,
1773727375478,0.32362926,0.6134599,7.1694946,-0.40193748,-0.27121618,-0.3323009,116.775,9.975,-443.1,,,,
1773727375483,0.24705894,0.71395844,6.7890363,-0.31764057,-0.25777754,-0.36406496,117.075005,10.275001,-444.15002,,,,
1773727375488,0.23748764,0.84795654,6.430113,-0.2247918,-0.2223484,-0.39338565,117.075005,10.275001,-444.15002,,,,
1773727375493,0.15134603,0.98674023,6.085546,-0.12461284,-0.1795891,-0.41781953,117.600006,9.900001,-442.35,,,,
1773727375498,0.03888337,1.1255239,5.7673006,0.02687728,-0.0891837,-0.43858832,117.600006,9.900001,-442.35,,,,
1773727375503,-0.071186475,1.3959129,5.386842,0.12461284,-0.017103724,-0.43736663,119.775,8.325001,-440.02502,,,,
1773727375508,-0.09032906,1.4964114,5.293522,0.21746163,0.05619795,-0.43370155,119.775,8.325001,-440.02502,,,,
1773727375513,-0.23389842,1.7979071,5.0183473,0.30175856,0.12216945,-0.42148462,119.25001,8.775001,-438.975,,,,
1773727375518,-0.32004002,1.9534405,4.846064,0.3738385,0.18447587,-0.4031592,120.600006,9.075001,-440.85,,,,
1773727375523,-0.40378883,2.1448665,4.6761737,0.4300365,0.2443389,-0.3775036,120.600006,9.075001,-440.85,,,,
1773727375528,-0.50189453,2.379363,4.618746,0.47401747,0.29442838,-0.34207445,120.00001,9.150001,-441.45,,,,
1773727375533,-0.54257256,2.5372894,4.5732822,0.50333816,0.32252735,-0.30298024,120.00001,9.150001,-441.45,,,,
1773727375538,-0.5952146,2.6736803,4.5206404,0.5094466,0.33718768,-0.23456535,118.275,10.125,-443.40002,,,,
1773727375543,-0.61914283,2.8076782,4.415356,0.50211644,0.33352262,-0.20890976,118.275,10.125,-443.40002,,,,
1773727375548,-0.5377869,2.9368906,4.3531427,0.4422534,0.3164189,-0.131943,119.325005,9.6,-442.05002,,,,
