t_ms,t_sec_rel,q_w,q_x,q_y,q_z,roll_deg,pitch_deg,yaw_deg
,24.55,-0.22264771327575156,-0.8849144849322927,-0.35374464093209945,-0.20547281849897733,146.54672648790677,-11.89570745876552,47.16476655090066
,24.555,-0.22205891788662943,-0.885273462454757,-0.3534844314289505,-0.20501095189705548,146.64016146814163,-11.887621016661624,47.10665496695683
,24.56,-0.22147450626276466,-0.8856288823795893,-0.3532258475121869,-0.20455323615147622,146.73282366604047,-11.879581879110516,47.049027034274644
,24.565,-0.22089446012541597,-0.885980777155765,-0.3529688880251677,-0.2040996425343383,146.82471780604112,-11.87159044451892,46.991879674904546
,24.57,-0.22077120357595129,-0.8861152181142805,-0.35298969283587217,-0.2036128007998109,146.86513871659307,-11.82884833591939,46.970813024873
,24.575,-0.22064950792578297,-0.8862477398903149,-0.353011448876252,-0.2031296510943382,146.90513915518932,-11.786346501300729,46.95009304750957
,24.58,-0.22052936186953284,-0.8863783596112582,-0.3530341533570056,-0.2026501683438085,146.9447227509941,-11.744083675724749,46.929716940163765
,24.585,-0.220410754118254,-0.8865070942368012,-0.3530578034516887,-0.20217432764501694,146.98389310397044,-11.70205859910802,46.90968192596162
,24.59,-0.22029367340066916,-0.8866339605606707,-0.35308239629774607,-0.2017021042646308,147.02265378510313,-11.660270016248031,46.889985253530305
,24.595,-0.22017810846437583,-0.8867589752123465,-0.35310792899752497,-0.20123347363815342,147.0610083366193,-11.618716676847871,46.870624196725636
,24.6,-0.22023533986042185,-0.8866439753787104,-0.35304051407356773,-0.20179507284339848,147.02436911037375,-11.673640698313358,46.88867307166754
,24.605,-0.22029130727956642,-0.8865299085257485,-0.35297284139607854,-0.20235274760468752,146.98805114698897,-11.728235161346353,46.90655734042719
,24.61,-0.22034602647810614,-0.8864167703745292,-0.35290491945994334,-0.20290651944940066,146.95205222979737,-11.782501497399153,46.92427792464162
,24.615,-0.2203995130467547,-0.8863045566252061,-0.3528367566611143,-0.20345640983516874,146.91637015461365,-11.83644113535081,46.94183574695871
,24.62,-0.22045178241213076,-0.8861932629578487,-0.352768361297656,-0.20400244014913693,146.88100272968785,-11.890055501436473,46.95923173095034
,24.625,-0.22050284983823765,-0.8860828850332585,-0.3526997415707828,-0.20454463170725337,146.84594777565812,-11.943346019178538,46.97646680102698
,24.63,-0.22007225798236507,-0.8859866619827866,-0.35274629731620466,-0.20534333635365568,146.8480588902679,-12.04053019259021,47.01491849296449
,24.635,-0.21964220598643347,-0.8858910492851639,-0.35279200394340987,-0.20613624644743525,146.85034617544747,-12.137148817943377,47.05306008535284
,24.64,-0.2192127056344178,-0.8857960471723478,-0.35283687650830103,-0.2069233942263358,146.85280841404116,-12.23320426446415,47.09089357219714
,24.645,-0.218783768539955,-0.885701655788936,-0.35288092990329084,-0.20770481185273787,146.85544438575295,-12.328698899289078,47.128420942861666
,24.65,-0.21835540614787327,-0.8856078751938411,-0.3529241788585971,-0.20848053141152567,146.85825286732162,-12.423635087295,47.165644182005174
,24.655,-0.21792762973571897,-0.8855147053619487,-0.3529666379435414,-0.2092505849080131,146.8612326326936,-12.518015190932923,47.20256526951769
,24.66,-0.217372160757234,-0.8854675967480652,-0.3531599333983912,-0.20970107362381507,146.8943857494623,-12.581770955545423,47.241450159692505
,24.665,-0.21681816164155257,-0.8854205453418456,-0.3533526900892451,-0.2101480884415084,146.92752280678124,-12.645155697313138,47.28012382215522
,24.67,-0.21626563361223597,-0.8853735508782992,-0.35354491642079033,-0.21059165034840863,146.9606433849147,-12.708170991656408,47.31858810385177
,24.675,-0.21571457783133133,-0.8853266130690296,-0.3537366207139849,-0.21103178023374045,146.99374706291226,-12.770818410304106,47.35684484066976
,24.68,-0.2151649954000834,-0.8852797316028019,-0.35392781120675404,-0.21146849888848496,147.02683341870573,-12.833099521241738,47.394895857475866
,24.685,-0.21461688735963955,-0.8852329061460997,-0.35411849605468393,-0.21190182700524138,147.05990202920478,-12.895015888660911,47.43274296815307
,24.69,-0.21438982110110688,-0.8848381811903472,-0.35469993387233284,-0.21280590834597712,147.0259608007437,-12.974035216417182,47.543087038722014
,24.695,-0.21416105978391492,-0.8844451378819512,-0.35527906278253374,-0.2137021902030278,146.9924598395519,-13.05238660187188,47.652924653227
,24.7,-0.21393063223555606,-0.8840537763732209,-0.3558559086156125,-0.2145907206169442,146.95939717472834,-13.130074476253151,47.762258147189186
,24.705,-0.21369856691220637,-0.8836640965909139,-0.356430496896949,-0.21547154748974967,146.92677083091584,-13.20710325166923,47.871089856422195
,24.71,-0.21346489190242054,-0.8832760982412838,-0.3570028528496687,-0.2163447185811102,146.8945788285619,-13.283477320927124,47.979422116833106
,24.715,-0.21322963493082633,-0.8828897808150453,-0.35757300139734066,-0.21721028150464036,146.8628191841736,-13.359201057359925,48.08725726422712
,24.72,-0.21273385896815875,-0.8826595481073091,-0.35793272917877583,-0.21803804430912915,146.86429307672145,-13.45124772710068,48.16530953284599
,24.725,-0.2122384609933265,-0.8824303195341797,-0.3582909787236092,-0.21885872476844026,146.86598465632605,-13.542637173371919,48.24293590304991
,24.73,-0.2117434560018443,-0.8822020953533186,-0.35864776987090446,-0.2196723673137695,146.86789279340647,-13.63337293149834,48.32013904894746
,24.735,-0.2112488587563391,-0.8819748756719942,-0.35900312222648634,-0.22047901621049845,146.87001634980433,-13.723458524936632,48.39692163490732
,24.74,-0.21075468378911677,-0.8817486604503174,-0.3593570551650801,-0.2212787155559752,146.87235417907576,-13.81289746511638,48.47328631553015
,24.745,-0.21026094540471632,-0.8815234495044301,-0.3597095878324494,-0.22207150927738295,146.87490512677817,-13.90169325128719,48.54923573562145
,24.75,-0.20926867642220193,-0.8816724885071353,-0.35961133016744584,-0.2225756844161894,146.95495908680874,-14.002659934220622,48.55126336731307
,24.755,-0.20828049671809362,-0.8818202650859226,-0.359512656325156,-0.2230760065822583,147.03477901128267,-14.103067548754876,48.55302460737733
,24.76,-0.20729640082086234,-0.8819667900778416,-0.3594135783476457,-0.22357250078183938,147.1143651267309,-14.20291806937779,48.55452269749045
,24.765,-0.20631638316458223,-0.8821120742317021,-0.3593141081491929,-0.22406519189173296,147.19371765006142,-14.302213473296648,48.55576085585408
,24.77,-0.20534043809052288,-0.882256128208693,-0.3592142575174356,-0.22455410465897932,147.27283678882338,-14.400955740229675,48.556742277347645
,24.775,-0.2043685598487226,-0.8823989625829971,-0.3591140381145145,-0.2250392637005745,147.35172274146723,-14.499146852201399,48.55747013367939
,24.78,-0.20364810589566712,-0.8823856858849487,-0.35903722309787656,-0.2258654970123178,147.3825055067269,-14.617591525195813,48.58043983372345
,24.785,-0.20292954133371893,-0.882372674418633,-0.3589592896346821,-0.22668544963971585,147.41339008908642,-14.735381381476554,48.60300285830858
,24.79,-0.20221287410682925,-0.8823599306952358,-0.3588802567500634,-0.22749915947968496,147.44437561567503,-14.852518971567248,48.625162238161515
,24.795,-0.20149811198306278,-0.8823474571253799,-0.3588001432597943,-0.2283066643100633,147.4754612018006,-14.969006845743262,48.64692099133806
,24.8,-0.2007852625565698,-0.8823352560209641,-0.3587189677720786,-0.22910800178746174,147.50664595126582,-15.08484755381621,48.6682821232569
,24.805,-0.2000743332495446,-0.8823233295969769,-0.358636748689338,-0.2299032094451825,147.53792895667956,-15.200043644923385,48.68924862673295
,24.81,-0.20051046700150543,-0.8819926674162218,-0.3591764464109506,-0.22994948921547434,147.47943829214842,-15.164443056316816,48.762294137541815
,24.815,-0.2009424940342809,-0.8816630134677613,-0.3597153901296555,-0.22999409313740835,147.42154099199016,-15.128834425368899,48.83510153013871
,24.82,-0.20137043858247755,-0.8813343650524748,-0.3602535854551567,-0.23003703529944086,147.3642333327571,-15.093219088865292,48.90767274201444
,24.825,-0.2017943246760549,-0.8810067194404361,-0.3607910379133865,-0.2300783296851683,147.3075116186525,-15.057598368677638,48.980009695285695
,24.83,-0.20221417614284656,-0.8806800738718568,-0.36132775294770364,-0.23011799017394122,147.251372181272,-15.021973571910085,49.052114296787245
,24.835,-0.20263001661104438,-0.8803544255580057,-0.3618637359200706,-0.23015603054148043,147.19581137934685,-14.98634599104457,49.12398843816379
,24.84,-0.20396625673499386,-0.8799309627520816,-0.3617542794059463,-0.23076634987622058,147.0146323727314,-14.98377952003865,49.15628234964909
,24.845,-0.20529354264544938,-0.8795095352733553,-0.3616422968393152,-0.23137067197056851,146.8347376709606,-14.981062279691901,49.1879936991601
,24.85,-0.20661194942585867,-0.8790901510398651,-0.36152782881039647,-0.23196904469086838,146.65611734884283,-14.978197443749645,49.21912747131709
,24.855,-0.20792155123722114,-0.878672817515798,-0.36141091529872993,-0.2325615157176508,146.4787615733368,-14.975188155723888,49.24968862243449
,24.86,-0.20922242133043184,-0.8782575417234819,-0.3612915956839971,-0.233148132539313,146.30266060279519,-14.972037528749025,49.279682080544774
,24.865,-0.2105146320585047,-0.8778443302551034,-0.36116990875662797,-0.2337289424460957,146.12780478620812,-14.968748645454385,49.30911274542046
,24.87,-0.21148309471875013,-0.8777483882214598,-0.36080037961897155,-0.23378570035315568,146.02380546949655,-14.939780198584815,49.27817853628778
,24.875,-0.21244621298923091,-0.8776530926067975,-0.3604297814944922,-0.23384188725737548,145.92039248586408,-14.91111310064054,49.24703786063696
,24.88,-0.21340401384162883,-0.877558444183474,-0.3600581300779204,-0.2338975136322617,145.8175622733429,-14.882746480482515,49.21569380853575
,24.885,-0.21435652405352734,-0.877464443671418,-0.35968544090474497,-0.233952589832337,145.7153113066565,-14.854679460534483,49.18414943557444
,24.89,-0.21530377021045885,-0.8773710917392765,-0.35931172935292505,-0.2340071260940627,145.61363609673867,-14.82691115694907,49.1524077632288
,24.895,-0.21624577870792408,-0.8772783890055336,-0.3589370106445801,-0.23406113253676272,145.51253319025847,-14.799440679771457,49.120471779218924
,24.9,-0.21633618088198753,-0.8776736968465447,-0.35837658706831915,-0.23335329555499965,145.5535970263296,-14.747304614066636,49.01743762803496
,24.905,-0.2164271508881924,-0.8780654011102574,-0.357817913509539,-0.23265162905765832,145.59405169026977,-14.69560034675323,48.91505604389939
,24.91,-0.21651868150872083,-0.8784535379928738,-0.3572609884301132,-0.2319560913006294,145.63390394545297,-14.644326338150234,48.813321440696406
,24.915,-0.2166107654455216,-0.8788381433119116,-0.3567058101568868,-0.23126664081422574,145.67316048967743,-14.593481041925275,48.71222829338015
,24.92,-0.21670339532440475,-0.8792192525100766,-0.35615237688504203,-0.23058323640202408,145.7118279557506,-14.543062905392791,48.611771137211285
,24.925,-0.21679656369903755,-0.8795969006591055,-0.3556006866814066,-0.22990583713967988,145.7499129120699,-14.493070369804837,48.511944567003376
,24.93,-0.21606043342424203,-0.8804660069920051,-0.35461956435394265,-0.2287847552121931,145.91130375605252,-14.455966861239407,48.328840575331505
,24.935,-0.2153298697055549,-0.8813263476388983,-0.3536410715411009,-0.22767281060620836,146.07120604779723,-14.418884859360684,48.14691069170985
,24.94,-0.21460487359273248,-0.8821780117020974,-0.3526652262607117,-0.22656994965366084,146.2296289440004,-14.381829487946176,47.966146802510885
,24.945,-0.21388544521980773,-0.883021087530559,-0.35169204595894954,-0.2254761187103456,146.38658161962888,-14.344805774269595,47.786540824313974
,24.95,-0.2131715838245761,-0.8838556627195717,-0.3507215475179119,-0.2243912641679918,146.54207326568658,-14.307818650571441,47.608084704876134
,24.955,-0.21246328776788126,-0.8846818241107186,-0.34975374726317504,-0.22331533246591276,146.6961130870431,-14.270872955510875,47.4307704240565
,24.96,-0.21103511565386635,-0.8856017484725263,-0.348421331705322,-0.22310602563815643,146.88381168766955,-14.365575700929105,47.243856126269534
,24.965,-0.2096146757886928,-0.8865129152372374,-0.34709085760734915,-0.22290014665085073,147.07063775488118,-14.45958544956534,47.05729145897227
,24.97,-0.2082019722713865,-0.8874154001388252,-0.34576233471899387,-0.2226976745016081,147.25659121723544,-14.552907342570526,46.87107737988365
,24.975,-0.20679700848266902,-0.8883092784707137,-0.34443577249635027,-0.2224985880636126,147.44167206513518,-14.645546497844032,46.68521481625318
,24.98,-0.20539978709771942,-0.8891946250807352,-0.34311118010682695,-0.2223028660936309,147.6258803496851,-14.737508009841218,46.4997046653783
,24.985,-0.20401031009880521,-0.8900715143663646,-0.3417885664340359,-0.22211048723984758,147.80921618156302,-14.828796949394523,46.31454779511189
,24.99,-0.20348925416148975,-0.8902725080391198,-0.341351912872754,-0.2224541670741357,147.85337375982098,-14.902014246686798,46.27210712056174
,24.995,-0.20297048273391102,-0.8904724398696605,-0.34091589567083597,-0.2227962500812988,147.89740746017836,-14.97491442438339,46.229654951900024
,25.0,-0.2024539910551186,-0.8906713162916073,-0.3404805159429323,-0.22313674306232995,147.94131724543578,-15.047498561298092,46.18719196583057
,25.005,-0.20193977434288962,-0.8908691437009971,-0.3400457747815807,-0.22347565279687465,147.98510307938375,-15.11976773528235,46.1447188353666
,25.01,-0.20142782779414045,-0.8910659284564034,-0.3396116732574211,-0.2238129860431615,148.02876492681457,-15.19172302319147,46.10223622983775
,25.015,-0.2009181465853334,-0.8912616768790573,-0.3391782124194086,-0.22414874953793493,148.07230275353396,-15.26336550085121,46.059744814896845
,25.02,-0.20158743720068822,-0.8913152299990568,-0.3390451226370399,-0.22353539037615838,148.0353925785959,-15.176094424745582,46.02244767610297
,25.025,-0.20225517474399335,-0.8913669857831287,-0.3389124843580823,-0.22292615120575068,147.9983349075091,-15.089312672221627,45.98538583453722
,25.03,-0.20292135115149287,-0.8914169623746172,-0.3387803026228072,-0.222321008886839,147.96113324806663,-15.003017962539708,45.9485578929486
,25.035,-0.20358595850208197,-0.8914651777700991,-0.33864858238746176,-0.221719940400218,147.92379106703532,-14.917208021232321,45.91196247461957
,25.04,-0.20424898901638758,-0.8915116498203779,-0.33851732852548455,-0.22112292284677465,147.8863117906076,-14.831880580122212,45.8755982229907
,25.045,-0.20491043505583745,-0.891556396231471,-0.33838654582870054,-0.2205299334469143,147.84869880484814,-14.747033377340362,45.839463801292
,25.05,-0.20498273652523233,-0.8920160133501224,-0.3377535894989439,-0.2195723626373777,147.90391684440831,-14.670317893779027,45.71864369058348
,25.055,-0.20505764737330548,-0.892470860392726,-0.3371221649008496,-0.21862243831811212,147.95814664473542,-14.594079136929668,45.598599669378835
,25.06,-0.20513514481461514,-0.8929209853897677,-0.3364922816388076,-0.2176801107358275,148.0113987022349,-14.518316517032815,45.47932475575189
,25.065,-0.2052152059592602,-0.8933664358672508,-0.3358639489920735,-0.2167453304604126,148.06368341998825,-14.443029418868257,45.36081205231601
,25.07,-0.20529780782095425,-0.8938072588517334,-0.3352371759211034,-0.21581804838405852,148.1150111083895,-14.368217202318638,45.24305474517705
,25.075,-0.2053829273248961,-0.8942435008753409,-0.33461197107380225,-0.2148982157203164,148.16539198578323,-14.293879202920772,45.12604610289808
,25.08,-0.20504856320775042,-0.8949537589722872,-0.3334092492200683,-0.21412876631205038,148.2616808903557,-14.27289158418962,44.94193441320922
,25.085,-0.20471887427597946,-0.8956574650158852,-0.33220881706780103,-0.21336632756577695,148.35685141401393,-14.252019662019661,44.758667499515745
,25.09,-0.20439383596108446,-0.8963546805627024,-0.3310106812704049,-0.21261085423691628,148.4509124368779,-14.231266734501826,44.576239507460194
,25.095,-0.20407342344318719,-0.8970454665557206,-0.329814848135842,-0.21186230133069608,148.5438728088108,-14.210636038431605,44.39464461767759
,25.1,-0.20375761166092674,-0.8977298833292421,-0.3286213236327244,-0.2111206241033226,148.63574134872468,-14.190130750082014,44.21387704590622
,25.105,-0.2034463753211771,-0.8984079906138152,-0.32743011339634104,-0.2103857780630165,148.72652684391204,-14.169753985965665,44.03393104308545
,25.11,-0.2031163532105593,-0.8990781078293575,-0.32601505048401996,-0.2100392580884047,148.80139188929476,-14.19633781576391,43.84464130727057
,25.115,-0.2027903171845132,-0.8997424764416644,-0.3246023875512402,-0.20969705133563485,148.87554499414787,-14.22286522715648,43.65595916754164
,25.12,-0.2024682436898803,-0.9004011431062652,-0.32319212084496735,-0.2093591288045457,148.9489913147521,-14.249339252369216,43.46788108470735
,25.125,-0.2021501091221244,-0.9010541540298831,-0.3217842464620982,-0.20902546164576336,149.02173599768173,-14.275762878589335,43.28040352994146
,25.13,-0.2018358898296717,-0.9017015549743,-0.32037876035290347,-0.20869602116075625,149.09378417935184,-14.302139048382662,43.093522984953886
,25.135,-0.20152556211816275,-0.9023433912602111,-0.31897565832441566,-0.20837077880184116,149.16514098557755,-14.32847066010782,42.90723594215511
,25.14,-0.20157005939073563,-0.9029303638377663,-0.31746252044597295,-0.20809569272117195,149.19579601615595,-14.347954710858465,42.71431435042264
,25.145,-0.20161643211346844,-0.9035123000472595,-0.3159515110721135,-0.20782439851084428,149.2259801484391,-14.367578783554759,42.5219457068161
,25.15,-0.201664658681735,-0.9040892358821814,-0.31444262536564005,-0.20755687016795238,149.25569869969434,-14.387344177825419,42.33012639071093
,25.155,-0.2017147175801343,-0.9046612070130997,-0.3129358583881484,-0.20729308182387848,149.28495695730015,-14.407252156478163,42.1388527985993
,25.16,-0.20176658738402647,-0.9052282487906013,-0.3114312051025292,-0.2070330077434313,149.31376017867282,-14.427303945913367,41.948121344046314
,25.165,-0.20182024676102137,-0.9057903962482144,-0.30992866037543,-0.20677662232398106,149.34211359119885,-14.447500736534462,41.75792845764423
,25.17,-0.20201403469434473,-0.9064205577346617,-0.30811745342987773,-0.20653265406318613,149.3584264694693,-14.472943174087236,41.53324462245294
,25.175,-0.2022089464064558,-0.9070448575848696,-0.3063081175985836,-0.2062922815212602,149.37436504604287,-14.498592607519136,41.30910532444952
,25.18,-0.20240495924487456,-0.9076633333566524,-0.304500649086909,-0.20605547907935431,149.3899351243033,-14.524450074839574,41.085506637784626
,25.185,-0.2026020506982716,-0.9082760222856068,-0.302695043969835,-0.20582222122499422,149.4051424726692,-14.550516569974116,40.86244465084565
,25.19,-0.2028001983973893,-0.9088829612876788,-0.3008912981947825,-0.20559248255123055,149.41999282453216,-14.576793043262999,40.639915466202794
,25.195,-0.20299938011592156,-0.9094841869617093,-0.2990894075843905,-0.20536623775579238,149.4344918782006,-14.603280401955935,40.41791520055332
,25.2,-0.20324844061421762,-0.9101321737964866,-0.2970210626632552,-0.20525103152666838,149.4415236724428,-14.647586849841298,40.16982853563195
,25.205,-0.2034979742513374,-0.9107736866409604,-0.29495433461053,-0.20513850611841547,149.44836579659088,-14.692083028796434,39.92222492094665
,25.21,-0.2037479604196329,-0.911408762001637,-0.2928892181135378,-0.2050286396685199,149.45502335271541,-14.736769525205663,39.67510017927234
,25.215,-0.20399837868406295,-0.9120374360692113,-0.2908257077330332,-0.2049214103605418,149.46150141289286,-14.78164688075372,39.42845014028082
,25.22,-0.20424920878227956,-0.9126597447205455,-0.28876379790608553,-0.20481679642376657,149.4678050191192,-14.826715592922115,39.18227064055878
,25.225,-0.2045004306246886,-0.9132757235206381,-0.28670348294892606,-0.20471477613285993,149.47393918322948,-14.871976115481852,38.936557523625126
,25.23,-0.20481419759964672,-0.9138240064415635,-0.28454633766605936,-0.2049639271519136,149.45717688407277,-14.954011131259355,38.69558277533657
,25.235,-0.20512703781675165,-0.9143664538807755,-0.2823904091689669,-0.20521340887818237,149.44064567834485,-15.03616579389094,38.45491866103037
,25.24,-0.20543894340469596,-0.9149030925587115,-0.28023569005390886,-0.20546320784821154,149.42434786124892,-15.118438740657872,38.21456086841767
,25.245,-0.20574990663714943,-0.9154339489607226,-0.27808217285620485,-0.2057133105770093,149.40828571150533,-15.200828589201151,37.97450508750175
,25.25,-0.20605991993185047,-0.9159590493380374,-0.2759298500522838,-0.2059637035585701,149.39246149136804,-15.283333937771795,37.734747010690675
,25.255,-0.2063689758496992,-0.916478419708728,-0.27377871406171356,-0.20621437326639766,149.37687744664197,-15.365953365478484,37.49528233291087
,25.26,-0.20682992353892118,-0.9169179683232797,-0.2716388391820492,-0.20662807926954696,149.33612552225503,-15.459426135536853,37.26648270248996
,25.265,-0.20728863932030794,-0.917352469188809,-0.2694997229344708,-0.20704049512154474,149.29585452412508,-15.553006763110771,37.03787771829151
,25.27,-0.2077451249060295,-0.9177819420123285,-0.26736136198267835,-0.2074516139070126,149.2560651451545,-15.646692631955883,36.80946339753293
,25.275,-0.20819938210328426,-0.9182064063425635,-0.2652237529122183,-0.20786142868373728,149.21675806885318,-15.740481125659718,36.581235755326276
,25.28,-0.20865141281326904,-0.9186258815699104,-0.2630868922321778,-0.20826993248317527,149.17793396942696,-15.83436962770224,36.35319080488389
,25.285,-0.2091012190301566,-0.9190403869264107,-0.2609507763768693,-0.20867711831095662,149.13959351186386,-15.928355521514623,36.12532455772348
,25.29,-0.20978023503401125,-0.919492891774825,-0.2583655749605712,-0.20921831812711403,149.0756809804824,-16.04245352674831,35.853866115961885
,25.295,-0.21045532584441146,-0.9199385343802086,-0.25578037496518846,-0.20975711804080463,149.0125693600008,-16.15677880880578,35.58254774684046
,25.3,-0.21112649779916087,-0.9203773369327302,-0.25319518009528347,-0.21029351003821675,148.95025959057233,-16.27132626651184,35.31136370357036
,25.305,-0.21179375735516112,-0.9208093214376646,-0.25060999387758903,-0.2108274860343535,148.88875260269396,-16.38609080358895,35.04030821765475
,25.31,-0.2124571110870062,-0.9212345097140642,-0.24802481966439605,-0.21135903787369759,148.82804931741822,-16.50106732862057,34.76937549944085
,25.315,-0.21311656568558585,-0.9216529233934719,-0.2454396606369325,-0.21188815733087996,148.76815064655835,-16.616250755010896,34.49855973867101
,25.32,-0.2131560270002923,-0.9222715071781087,-0.24289797262725402,-0.21208571402723111,148.79488929564224,-16.717370298378253,34.20892219892631
,25.325,-0.2131957663954626,-0.9228822192790482,-0.24035745952142817,-0.2122834571558393,148.82185225299386,-16.8183793109652,33.91951584317279
,25.33,-0.2132357719499129,-0.9234850931732479,-0.23781811171939493,-0.21248137326820898,148.84904179029724,-16.919277598548558,33.63033513824949
,25.335,-0.2132760318789835,-0.9240801619584833,-0.23527991954674696,-0.2126794488398311,148.87646017546476,-17.02006492815561,33.34137455848258
,25.34,-0.21331653453447014,-0.9246674583553407,-0.2327428732586289,-0.21287767027144044,148.9041096722523,-17.12074102834359,33.05262858592629
,25.345,-0.2133572684045448,-0.9252470147092148,-0.23020696304359217,-0.21307602389026153,148.93199253987694,-17.221305589479016,32.76409171060578
,25.35,-0.21235744648814978,-0.9261878752223234,-0.22723765205572447,-0.2131745392873922,149.09311188619836,-17.359615693082873,32.40338211414926
,25.355,-0.2113634456114457,-0.9271157304264224,-0.2242688165228806,-0.2132730976718945,149.25416588205252,-17.496841717297343,32.04257029318839
,25.36,-0.21037526183543745,-0.9280306439041552,-0.22130046199076894,-0.21337169143347548,149.41515139767205,-17.63298870526913,31.681655090706805
,25.365,-0.2093928909832543,-0.928932678532655,-0.21833259388115975,-0.21347031271103337,149.57606532489643,-17.76806165461749,31.3206353932737
,25.37,-0.20841632864927742,-0.9298218964863418,-0.21536521750262685,-0.21356895340134371,149.73690457557228,-17.902065517959823,30.959510131476296
,25.375,-0.2074455702080959,-0.93069835923991,-0.2123983380610827,-0.21366760516762343,149.89766607998357,-18.035005203460468,30.598278280347106
,25.38,-0.2066465785957212,-0.9314466430378369,-0.20867596028496366,-0.2148457268073429,150.0060129713341,-18.299870830795967,30.19685828105242
,25.385,-0.20584934355130377,-0.9321795264568101,-0.20495028221290257,-0.21601564766263198,150.1160707626585,-18.563348467447796,29.794201618122983
,25.39,-0.20505388888876533,-0.9328970362694702,-0.2012213196679803,-0.21717735352082435,150.2278401926639,-18.825428122187297,29.39029019936908
,25.395,-0.20426023843764662,-0.9335991985532016,-0.19748908875250684,-0.21833082988419197,150.34132196642153,-19.08609968846897,28.98510616430538
,25.4,-0.2034684160502525,-0.9342860386962472,-0.19375360586573245,-0.21947606197784386,150.4565167457825,-19.345352945038922,28.578631889876107
,25.405,-0.20267844560879703,-0.9349575814039872,-0.19001488772141284,-0.22061303475775718,150.57342513966813,-19.603177556671874,28.170849996392377
,25.41,-0.2027154358012917,-0.9351460533769835,-0.18719923398375013,-0.2221818123457481,150.55797559713824,-19.85546276002787,27.905796606163747
,25.415,-0.20274913500156752,-0.9353277818329914,-0.1843788009489392,-0.2237391037528385,150.54431831285206,-20.106944501701214,27.63964414273818
,25.42,-0.20277959389850045,-0.9355027665670976,-0.18155361680161566,-0.22528491798147018,150.53245272003278,-20.35761502203822,27.372377944055827
,25.425,-0.20280686283328545,-0.9356710070271272,-0.17872370963449474,-0.2268192641973942,150.52237833957201,-20.60746655731569,27.103983422709778
,25.43,-0.20283099180040096,-0.9358325023158175,-0.17588910745301925,-0.2283421517240335,150.51409477704328,-20.856491338249622,26.83444606676693
,25.435,-0.20285203044862093,-0.9359872511930206,-0.1730498381800234,-0.22985359003694703,150.50760171966206,-21.104681588537662,26.563751440667062
,25.44,-0.2042270380097852,-0.9356968189126216,-0.17100922874510974,-0.23134092527383274,150.32374199666097,-21.28950222411202,26.415478209868738
,25.445,-0.20559153580044046,-0.9354034969457656,-0.1689638872669312,-0.2328167156982012,150.14168756039876,-21.474065938897386,26.266656707777294
,25.45,-0.20694562992388624,-0.9351073092687391,-0.16691386270202088,-0.2342810040218277,149.96142810773742,-21.6583699743337,26.11728085149327
,25.455,-0.20828942514918614,-0.9348082789528827,-0.16485920314391853,-0.23573383319100252,149.7829535084063,-21.84241166464976,25.96734457080309
,25.46,-0.20962302492171575,-0.9345064281818592,-0.16279995583677193,-0.23717524636647497,149.60625380411668,-22.02618843383297,25.81684180749066
,25.465,-0.21094653137385763,-0.9342017782686257,-0.1607361671887936,-0.2386052869039822,149.43131920766086,-22.209697792656556,25.665766514632757
,25.47,-0.212366382579185,-0.9340251561794436,-0.15930558136754366,-0.23899635754409748,149.27404704456484,-22.25905720661896,25.546015603972528
,25.475,-0.21377789960701615,-0.9338463747238468,-0.1578763550381646,-0.23938465818553345,149.11776085862195,-22.308662649101993,25.42636228717606
,25.48,-0.2151811239217228,-0.9336654658621202,-0.15644849001337363,-0.2397702061074101,148.9624564729604,-22.358511247068076,25.306805587533752
,25.485,-0.2165760967085064,-0.9334824611914512,-0.1550219878370094,-0.24015301844765705,148.8081297511476,-22.408600156624075,25.187344498553422
,25.49,-0.2179628588756102,-0.9332973919495465,-0.15359684978854726,-0.24053311220283144,148.65477659682583,-22.45892656264753,25.067977984478123
,25.495,-0.2193414510565107,-0.9331102890181966,-0.15217307688754586,-0.24091050422797922,148.5023929533523,-22.5094876784178,24.948704980794293
,25.5,-0.2192698719843507,-0.9335510904532399,-0.15058823349927103,-0.24026291575085418,148.57215040008043,-22.49212761697614,24.73055959291286
,25.505,-0.21920019375863103,-0.9339867544833393,-0.14900570842897065,-0.23961910683715823,148.64126687803736,-22.474857762432222,24.513058092583037
,25.51,-0.21913240283021265,-0.9344173142886185,-0.14742550738597174,-0.2389790630149243,148.70974735640473,-22.457680500380377,24.29619747156884
,25.515,-0.21906648557387612,-0.9348428028761574,-0.14584763588084793,-0.23834276980208208,148.77759680075152,-22.44059817429292,24.07997472157206
,25.52,-0.2190024282910971,-0.9352632530799235,-0.1442720992269597,-0.23771021270784354,148.84482017250224,-22.423613085885357,23.8643868344963
,25.525,-0.21894021721279477,-0.9356786975607232,-0.14269890254199594,-0.2370813772340482,148.91142242841664,-22.406727495480133,23.64943080270337
,25.53,-0.21798129996302168,-0.9365129504518165,-0.13995270837124568,-0.23630676232816072,149.1182985055254,-22.432487148501497,23.269056349254658
,25.535,-0.2170282949980591,-0.9373343070220557,-0.13720710058147595,-0.2355362553827816,149.32412120004201,-22.45742272164753,22.889211749792388
,25.54,-0.21608120341655318,-0.9381428317941438,-0.13446210189345306,-0.2347698529149633,149.5288886532271,-22.481545820863968,22.50989867466629
